buyer_id,first_seen,source,dept,opt_in_email,opt_in_push,contactable
B01594,2026-06-30,Tournée ORBITE,75,False,False,False
B01595,2026-06-30,Tournée ORBITE,59,True,False,False
B01596,2026-06-30,Tournée ORBITE,75,True,False,False
B01597,2026-07-01,Tournée ORBITE,75,True,True,False
B01598,2026-07-01,Tournée ORBITE,75,True,False,True
B01599,2026-07-01,Tournée ORBITE,75,False,False,False
B01600,2026-07-01,Tournée ORBITE,75,True,False,True
B01601,2026-07-01,Tournée ORBITE,75,False,False,False
B01602,2026-07-02,Tournée ORBITE,75,False,False,False
B01603,2026-07-02,Tournée ORBITE,75,False,True,False
B01604,2026-07-02,Tournée ORBITE,75,True,False,False
B01605,2026-07-02,Tournée ORBITE,33,True,True,False
B01606,2026-07-02,Tournée ORBITE,75,True,False,True
B01607,2026-07-03,Tournée ORBITE,13,False,False,False
B01608,2026-07-03,Tournée ORBITE,75,False,False,False
B01609,2026-07-03,Tournée ORBITE,35,True,False,False
B01610,2026-07-03,Tournée ORBITE,75,True,False,False
B01611,2026-07-03,Tournée ORBITE,75,True,False,True
B01612,2026-07-03,Tournée ORBITE,75,False,False,False
B01613,2026-07-04,Tournée ORBITE,67,True,False,False
B01614,2026-07-04,Tournée ORBITE,75,True,False,False
B01615,2026-07-04,Tournée ORBITE,69,True,True,True
B01616,2026-07-05,Tournée ORBITE,75,True,True,False
B01617,2026-07-05,Tournée ORBITE,75,True,True,True
B01618,2026-07-05,Tournée ORBITE,75,True,True,False
B01619,2026-07-05,Tournée ORBITE,75,False,False,False
B01620,2026-07-05,Tournée ORBITE,75,True,False,False
B01621,2026-07-06,Tournée ORBITE,13,True,False,False
B01622,2026-07-06,Tournée ORBITE,75,True,True,True
B01623,2026-07-06,Tournée ORBITE,75,True,True,False
B01624,2026-07-06,Tournée ORBITE,75,True,True,True
B01625,2026-07-06,Tournée ORBITE,75,True,True,False
B01626,2026-07-07,Tournée ORBITE,34,True,False,False
B01627,2026-07-07,Tournée ORBITE,75,True,False,False
B01628,2026-07-07,Tournée ORBITE,75,False,True,False
B01629,2026-07-07,Tournée ORBITE,75,False,False,False
B01630,2026-07-08,Tournée ORBITE,75,False,False,False
B01631,2026-07-08,Tournée ORBITE,69,True,True,False
B01632,2026-07-08,Tournée ORBITE,75,True,True,False
B01633,2026-07-08,Tournée ORBITE,75,True,False,False
B01634,2026-07-09,Tournée ORBITE,75,False,False,False
B01635,2026-07-09,Tournée ORBITE,75,True,True,True
B01636,2026-07-09,Tournée ORBITE,33,False,False,False
B01637,2026-07-09,Tournée ORBITE,75,True,False,False
B01638,2026-07-09,Tournée ORBITE,75,True,False,True
B01639,2026-07-10,Tournée ORBITE,35,True,False,False
B01640,2026-07-10,Tournée ORBITE,75,True,False,True
B01641,2026-07-11,Tournée ORBITE,75,True,False,True
B01642,2026-07-11,Tournée ORBITE,75,True,False,False
B01643,2026-07-11,Tournée ORBITE,75,True,True,True
B01644,2026-07-11,Tournée ORBITE,75,True,False,True
B01645,2026-07-12,Tournée ORBITE,75,True,False,True
B01646,2026-07-12,Tournée ORBITE,35,False,False,False
B01647,2026-07-12,Tournée ORBITE,75,True,False,False
B01648,2026-07-12,Tournée ORBITE,75,True,False,True
B01649,2026-07-12,Tournée ORBITE,75,True,False,False
B01650,2026-07-12,Tournée ORBITE,31,True,False,False
B01651,2026-07-12,Tournée ORBITE,75,True,False,False
B01652,2026-07-13,Tournée ORBITE,75,True,False,False
B01653,2026-07-13,Tournée ORBITE,75,False,False,False
B01654,2026-07-13,Tournée ORBITE,75,True,False,False
B01655,2026-07-13,Tournée ORBITE,75,True,False,False
B01656,2026-07-13,Tournée ORBITE,75,True,False,True
B01657,2026-07-14,Tournée ORBITE,31,True,False,False
B01658,2026-07-14,Tournée ORBITE,75,True,True,False
B01659,2026-07-14,Tournée ORBITE,75,False,False,False
B01660,2026-07-14,Tournée ORBITE,75,False,False,False
B01661,2026-07-14,Tournée ORBITE,75,True,False,False
B01662,2026-07-14,Tournée ORBITE,67,True,False,True
B01663,2026-07-14,Tournée ORBITE,75,True,False,False
B01664,2026-07-14,Tournée ORBITE,75,False,False,False
B01665,2026-07-15,Tournée ORBITE,59,True,False,False
B01666,2026-07-15,Tournée ORBITE,75,False,False,False
B01667,2026-07-15,Tournée ORBITE,75,False,False,False
B01668,2026-07-15,Tournée ORBITE,75,True,False,True
B01669,2026-07-15,Tournée ORBITE,75,True,False,False
B01670,2026-07-15,Tournée ORBITE,75,True,False,False
B01671,2026-07-15,Tournée ORBITE,75,True,True,True
B01672,2026-07-16,Tournée ORBITE,75,True,False,False
B01673,2026-07-16,Tournée ORBITE,75,True,False,False
B01674,2026-07-16,Tournée ORBITE,75,True,False,False
B01675,2026-07-16,Tournée ORBITE,75,True,False,False
B01676,2026-07-16,Tournée ORBITE,75,True,False,False
B01677,2026-07-17,Tournée ORBITE,75,False,False,False
B01678,2026-07-17,Tournée ORBITE,75,True,True,True
B01679,2026-07-17,Tournée ORBITE,75,True,True,False
B01680,2026-07-17,Tournée ORBITE,33,True,False,False
B01681,2026-07-17,Tournée ORBITE,75,False,False,False
B01682,2026-07-17,Tournée ORBITE,75,True,True,True
B01683,2026-07-18,Tournée ORBITE,44,True,False,True
B01684,2026-07-18,Tournée ORBITE,75,True,False,False
B01685,2026-07-18,Tournée ORBITE,75,True,False,False
B01686,2026-07-18,Tournée ORBITE,75,False,True,False
B01687,2026-07-18,Tournée ORBITE,75,False,True,False
B01688,2026-07-19,Tournée ORBITE,75,True,False,False
B01689,2026-07-19,Tournée ORBITE,75,True,True,False
B01690,2026-07-19,Tournée ORBITE,75,True,True,False
B01691,2026-07-19,Tournée ORBITE,75,True,False,True
B01692,2026-07-19,Tournée ORBITE,75,True,False,False
B01693,2026-07-20,Tournée ORBITE,67,True,False,False
B01694,2026-07-20,Tournée ORBITE,75,True,False,True
B01695,2026-07-20,Tournée ORBITE,75,True,False,False
B01696,2026-07-20,Tournée ORBITE,75,True,True,True
B01697,2026-07-20,Tournée ORBITE,75,False,True,False
B01698,2026-07-20,Tournée ORBITE,75,False,False,False
B01699,2026-07-21,Tournée ORBITE,75,True,False,False
B01700,2026-07-21,Tournée ORBITE,34,True,True,False
B01701,2026-07-21,Tournée ORBITE,75,True,False,True
B01702,2026-07-21,Tournée ORBITE,13,False,False,False
B01703,2026-07-21,Tournée ORBITE,75,True,False,False
B01704,2026-07-21,Tournée ORBITE,75,True,False,True
B01705,2026-07-21,Tournée ORBITE,75,False,False,False
B01706,2026-07-21,Tournée ORBITE,75,False,False,False
B01707,2026-07-21,Tournée ORBITE,75,False,False,False
B01708,2026-07-22,Tournée ORBITE,75,True,False,True
B01709,2026-07-22,Tournée ORBITE,33,True,True,True
B01710,2026-07-22,Tournée ORBITE,75,True,False,True
B01711,2026-07-22,Tournée ORBITE,75,True,False,True
B01712,2026-07-22,Tournée ORBITE,75,True,False,False
B01713,2026-07-23,Tournée ORBITE,75,True,False,False
B01714,2026-07-23,Tournée ORBITE,75,True,False,False
B01715,2026-07-23,Tournée ORBITE,75,True,False,False
B01716,2026-07-23,Tournée ORBITE,75,True,False,False
B01717,2026-07-23,Tournée ORBITE,75,True,False,True
B01718,2026-07-23,Tournée ORBITE,75,True,False,False
B01719,2026-07-23,Tournée ORBITE,75,True,True,True
B01720,2026-07-23,Tournée ORBITE,75,True,False,False
B01721,2026-07-23,Tournée ORBITE,75,True,True,True
B01722,2026-07-24,Tournée ORBITE,75,True,True,False
B01723,2026-07-24,Tournée ORBITE,75,True,False,False
B01724,2026-07-24,Tournée ORBITE,75,True,False,False
B01725,2026-07-24,Tournée ORBITE,75,False,False,False
B01726,2026-07-24,Tournée ORBITE,35,False,False,False
B01727,2026-07-25,Tournée ORBITE,75,True,False,True
B01728,2026-07-25,Tournée ORBITE,75,False,False,False
B01729,2026-07-25,Tournée ORBITE,75,True,False,False
B01730,2026-07-25,Tournée ORBITE,75,True,False,True
B01731,2026-07-25,Tournée ORBITE,75,True,True,False
B01732,2026-07-26,Tournée ORBITE,75,True,False,False
B01733,2026-07-26,Tournée ORBITE,75,False,False,False
B01734,2026-07-26,Tournée ORBITE,75,True,False,False
B01735,2026-07-27,Tournée ORBITE,75,True,False,False
B01736,2026-07-27,Tournée ORBITE,59,True,True,False
B01737,2026-07-27,Tournée ORBITE,75,True,True,False
B01738,2026-07-27,Tournée ORBITE,75,True,False,False
B01739,2026-07-27,Tournée ORBITE,35,False,True,False
B01740,2026-07-27,Tournée ORBITE,BE,False,True,False
B01741,2026-07-28,Tournée ORBITE,75,False,False,False
B01742,2026-07-28,Tournée ORBITE,75,True,False,True
B01743,2026-07-28,Tournée ORBITE,75,True,False,False
B01744,2026-07-28,Tournée ORBITE,75,True,False,False
B01745,2026-07-28,Tournée ORBITE,75,False,False,False
B01746,2026-07-28,Tournée ORBITE,75,False,False,False
B01747,2026-07-28,Tournée ORBITE,75,False,False,False
B01748,2026-07-28,Tournée ORBITE,75,True,False,False
B01749,2026-07-28,Tournée ORBITE,75,True,False,False
B01750,2026-07-28,Tournée ORBITE,75,True,False,False
B01751,2026-07-28,Tournée ORBITE,35,True,True,False
B01752,2026-07-28,Tournée ORBITE,35,True,False,True
B01753,2026-07-29,Tournée ORBITE,75,False,False,False
B01754,2026-07-29,Tournée ORBITE,75,True,False,False
B01755,2026-07-29,Tournée ORBITE,75,True,False,True
B01756,2026-07-29,Tournée ORBITE,75,False,False,False
B01757,2026-07-29,Tournée ORBITE,75,True,False,False
B01758,2026-07-30,Tournée ORBITE,75,True,False,True
B01759,2026-07-30,Tournée ORBITE,75,True,False,False
B01760,2026-07-30,Tournée ORBITE,35,True,False,False
B01761,2026-07-30,Tournée ORBITE,75,True,False,True
B01762,2026-07-30,Tournée ORBITE,75,False,False,False
B01763,2026-07-31,Tournée ORBITE,75,True,False,False
B01764,2026-07-31,Tournée ORBITE,75,False,False,False
B01765,2026-07-31,Tournée ORBITE,75,True,False,False
B01766,2026-08-01,Tournée ORBITE,34,True,True,False
B01767,2026-08-01,Tournée ORBITE,75,False,False,False
B01768,2026-08-01,Tournée ORBITE,75,True,True,True
B01769,2026-08-01,Tournée ORBITE,31,True,False,False
B01770,2026-08-01,Tournée ORBITE,75,True,False,True
B01771,2026-08-01,Tournée ORBITE,75,False,False,False
B01772,2026-08-01,Tournée ORBITE,34,True,True,False
B01773,2026-08-02,Tournée ORBITE,75,False,False,False
B01774,2026-08-02,Tournée ORBITE,75,True,False,False
B01775,2026-08-02,Tournée ORBITE,75,True,False,False
B01776,2026-08-02,Tournée ORBITE,75,True,False,True
B01777,2026-08-02,Tournée ORBITE,75,True,False,False
B01778,2026-08-02,Tournée ORBITE,33,True,False,False
B01779,2026-08-02,Tournée ORBITE,75,False,True,False
B01780,2026-08-03,Tournée ORBITE,75,True,True,False
B01781,2026-08-03,Tournée ORBITE,75,False,False,False
B01782,2026-08-03,Tournée ORBITE,75,True,False,False
B01783,2026-08-04,Tournée ORBITE,75,False,False,False
B01784,2026-08-04,Tournée ORBITE,75,True,False,False
B01785,2026-08-04,Tournée ORBITE,75,False,False,False
B01786,2026-08-04,Tournée ORBITE,75,False,False,False
B01787,2026-08-04,Tournée ORBITE,75,True,False,False
B01788,2026-08-04,Tournée ORBITE,75,False,False,False
B01789,2026-08-04,Tournée ORBITE,35,True,False,True
B01790,2026-08-04,Tournée ORBITE,44,False,True,False
B01791,2026-08-04,Tournée ORBITE,75,True,False,True
B01792,2026-06-09,Tournée ORBITE,69,True,False,False
B01793,2026-06-09,Tournée ORBITE,69,True,True,False
B01794,2026-06-09,Tournée ORBITE,69,True,False,False
B01795,2026-06-09,Tournée ORBITE,59,False,False,False
B01796,2026-06-09,Tournée ORBITE,69,False,False,False
B01797,2026-06-09,Tournée ORBITE,13,True,False,False
B01798,2026-06-09,Tournée ORBITE,69,False,False,False
B01799,2026-06-09,Tournée ORBITE,69,False,True,False
B01800,2026-06-09,Tournée ORBITE,69,True,True,True
B01801,2026-06-09,Tournée ORBITE,69,False,True,False
B01802,2026-06-09,Tournée ORBITE,69,True,False,False
B01803,2026-06-09,Tournée ORBITE,44,True,True,False
B01804,2026-06-09,Tournée ORBITE,BE,False,False,False
B01805,2026-06-09,Tournée ORBITE,69,True,False,False
B01806,2026-06-09,Tournée ORBITE,69,True,False,True
B01807,2026-06-09,Tournée ORBITE,69,False,True,False
B01808,2026-06-09,Tournée ORBITE,69,True,False,False
B01809,2026-06-09,Tournée ORBITE,69,True,False,False
B01810,2026-06-09,Tournée ORBITE,69,True,False,True
B01811,2026-06-09,Tournée ORBITE,69,True,False,False
B01812,2026-06-09,Tournée ORBITE,69,True,False,True
B01813,2026-06-09,Tournée ORBITE,69,True,False,True
B01814,2026-06-09,Tournée ORBITE,BE,False,False,False
B01815,2026-06-09,Tournée ORBITE,69,False,False,False
B01816,2026-06-09,Tournée ORBITE,BE,True,False,False
B01817,2026-06-09,Tournée ORBITE,69,False,False,False
B01818,2026-06-09,Tournée ORBITE,69,True,False,False
B01819,2026-06-09,Tournée ORBITE,69,True,False,False
B01820,2026-06-09,Tournée ORBITE,69,True,False,True
B01821,2026-06-09,Tournée ORBITE,69,False,False,False
B01822,2026-06-09,Tournée ORBITE,69,True,False,False
B01823,2026-06-09,Tournée ORBITE,34,True,False,False
B01824,2026-06-09,Tournée ORBITE,69,False,False,False
B01825,2026-06-09,Tournée ORBITE,69,False,False,False
B01826,2026-06-09,Tournée ORBITE,69,True,False,True
B01827,2026-06-09,Tournée ORBITE,67,True,False,True
B01828,2026-06-09,Tournée ORBITE,69,False,False,False
B01829,2026-06-09,Tournée ORBITE,69,True,False,True
B01830,2026-06-09,Tournée ORBITE,69,True,False,False
B01831,2026-06-09,Tournée ORBITE,69,True,False,False
B01832,2026-06-09,Tournée ORBITE,69,False,False,False
B01833,2026-06-09,Tournée ORBITE,33,False,False,False
B01834,2026-06-09,Tournée ORBITE,69,True,True,True
B01835,2026-06-09,Tournée ORBITE,69,True,False,False
B01836,2026-06-09,Tournée ORBITE,69,True,False,False
B01837,2026-06-09,Tournée ORBITE,13,False,False,False
B01838,2026-06-09,Tournée ORBITE,69,False,True,False
B01839,2026-06-09,Tournée ORBITE,69,True,False,True
B01840,2026-06-09,Tournée ORBITE,69,False,True,False
B01841,2026-06-09,Tournée ORBITE,69,True,False,False
B01842,2026-06-09,Tournée ORBITE,69,True,False,False
B01843,2026-06-09,Tournée ORBITE,69,True,False,False
B01844,2026-06-09,Tournée ORBITE,69,False,False,False
B01845,2026-06-09,Tournée ORBITE,69,True,False,False
B01846,2026-06-09,Tournée ORBITE,33,True,False,False
B01847,2026-06-09,Tournée ORBITE,69,True,False,False
B01848,2026-06-09,Tournée ORBITE,69,True,False,False
B01849,2026-06-09,Tournée ORBITE,69,True,True,False
B01850,2026-06-09,Tournée ORBITE,69,False,False,False
B01851,2026-06-09,Tournée ORBITE,69,True,False,False
B01852,2026-06-09,Tournée ORBITE,69,True,True,False
B01853,2026-06-09,Tournée ORBITE,69,False,False,False
B01854,2026-06-09,Tournée ORBITE,69,True,True,False
B01855,2026-06-09,Tournée ORBITE,69,True,False,False
B01856,2026-06-09,Tournée ORBITE,69,False,True,False
B01857,2026-06-10,Tournée ORBITE,69,True,False,False
B01858,2026-06-10,Tournée ORBITE,69,True,True,False
B01859,2026-06-10,Tournée ORBITE,69,True,False,False
B01860,2026-06-10,Tournée ORBITE,69,True,False,False
B01861,2026-06-10,Tournée ORBITE,69,True,False,False
B01862,2026-06-10,Tournée ORBITE,35,True,False,False
B01863,2026-06-10,Tournée ORBITE,67,True,True,False
B01864,2026-06-10,Tournée ORBITE,69,True,True,False
B01865,2026-06-10,Tournée ORBITE,34,True,False,False
B01866,2026-06-10,Tournée ORBITE,69,True,True,True
B01867,2026-06-10,Tournée ORBITE,69,True,True,False
B01868,2026-06-10,Tournée ORBITE,13,False,True,False
B01869,2026-06-10,Tournée ORBITE,69,False,False,False
B01870,2026-06-10,Tournée ORBITE,69,True,True,True
B01871,2026-06-10,Tournée ORBITE,69,True,False,True
B01872,2026-06-10,Tournée ORBITE,69,True,False,False
B01873,2026-06-10,Tournée ORBITE,69,True,True,False
B01874,2026-06-10,Tournée ORBITE,69,True,False,True
B01875,2026-06-10,Tournée ORBITE,69,False,False,False
B01876,2026-06-10,Tournée ORBITE,69,True,True,True
B01877,2026-06-10,Tournée ORBITE,69,True,False,False
B01878,2026-06-10,Tournée ORBITE,69,True,False,False
B01879,2026-06-10,Tournée ORBITE,69,True,False,True
B01880,2026-06-10,Tournée ORBITE,35,True,False,False
B01881,2026-06-10,Tournée ORBITE,59,True,False,False
B01882,2026-06-10,Tournée ORBITE,75,False,False,False
B01883,2026-06-10,Tournée ORBITE,69,True,False,False
B01884,2026-06-10,Tournée ORBITE,69,False,False,False
B01885,2026-06-10,Tournée ORBITE,BE,False,False,False
B01886,2026-06-10,Tournée ORBITE,69,True,False,True
B01887,2026-06-10,Tournée ORBITE,69,True,False,False
B01888,2026-06-10,Tournée ORBITE,69,False,False,False
B01889,2026-06-10,Tournée ORBITE,69,True,False,True
B01890,2026-06-10,Tournée ORBITE,69,True,False,False
B01891,2026-06-10,Tournée ORBITE,75,False,False,False
B01892,2026-06-10,Tournée ORBITE,44,True,True,False
B01893,2026-06-10,Tournée ORBITE,69,True,False,False
B01894,2026-06-10,Tournée ORBITE,69,False,False,False
B01895,2026-06-10,Tournée ORBITE,69,True,False,True
B01896,2026-06-10,Tournée ORBITE,44,True,False,True
B01897,2026-06-10,Tournée ORBITE,69,False,False,False
B01898,2026-06-10,Tournée ORBITE,BE,False,False,False
B01899,2026-06-10,Tournée ORBITE,69,False,False,False
B01900,2026-06-10,Tournée ORBITE,69,True,True,False
B01901,2026-06-10,Tournée ORBITE,69,False,False,False
B01902,2026-06-10,Tournée ORBITE,44,True,False,False
B01903,2026-06-10,Tournée ORBITE,69,True,False,False
B01904,2026-06-10,Tournée ORBITE,69,True,True,False
B01905,2026-06-10,Tournée ORBITE,69,True,False,False
B01906,2026-06-10,Tournée ORBITE,69,True,False,True
B01907,2026-06-10,Tournée ORBITE,69,False,True,False
B01908,2026-06-10,Tournée ORBITE,69,False,True,False
B01909,2026-06-10,Tournée ORBITE,69,True,False,False
B01910,2026-06-10,Tournée ORBITE,69,False,False,False
B01911,2026-06-10,Tournée ORBITE,69,True,False,False
B01912,2026-06-10,Tournée ORBITE,69,True,True,False
B01913,2026-06-10,Tournée ORBITE,33,True,False,False
B01914,2026-06-10,Tournée ORBITE,69,True,False,True
B01915,2026-06-11,Tournée ORBITE,69,False,False,False
B01916,2026-06-11,Tournée ORBITE,BE,True,False,False
B01917,2026-06-11,Tournée ORBITE,31,False,False,False
B01918,2026-06-11,Tournée ORBITE,69,True,True,False
B01919,2026-06-11,Tournée ORBITE,69,True,False,False
B01920,2026-06-11,Tournée ORBITE,69,True,True,False
B01921,2026-06-11,Tournée ORBITE,69,False,False,False
B01922,2026-06-11,Tournée ORBITE,69,True,False,False
B01923,2026-06-11,Tournée ORBITE,69,True,False,True
B01924,2026-06-11,Tournée ORBITE,69,False,False,False
B01925,2026-06-11,Tournée ORBITE,69,False,True,False
B01926,2026-06-11,Tournée ORBITE,34,False,False,False
B01927,2026-06-11,Tournée ORBITE,69,True,False,False
B01928,2026-06-11,Tournée ORBITE,69,True,True,False
B01929,2026-06-11,Tournée ORBITE,69,False,False,False
B01930,2026-06-11,Tournée ORBITE,69,True,False,False
B01931,2026-06-11,Tournée ORBITE,33,False,False,False
B01932,2026-06-11,Tournée ORBITE,69,True,False,False
B01933,2026-06-11,Tournée ORBITE,69,False,False,False
B01934,2026-06-11,Tournée ORBITE,69,False,False,False
B01935,2026-06-11,Tournée ORBITE,69,False,True,False
B01936,2026-06-11,Tournée ORBITE,31,True,True,True
B01937,2026-06-11,Tournée ORBITE,69,False,False,False
B01938,2026-06-11,Tournée ORBITE,69,True,False,False
B01939,2026-06-11,Tournée ORBITE,69,False,False,False
B01940,2026-06-11,Tournée ORBITE,31,True,False,False
B01941,2026-06-11,Tournée ORBITE,69,True,False,False
B01942,2026-06-11,Tournée ORBITE,69,True,True,False
B01943,2026-06-11,Tournée ORBITE,69,True,False,False
B01944,2026-06-11,Tournée ORBITE,69,False,False,False
B01945,2026-06-11,Tournée ORBITE,69,True,True,True
B01946,2026-06-11,Tournée ORBITE,69,False,False,False
B01947,2026-06-11,Tournée ORBITE,69,True,False,False
