buyer_id,recency,frequency,monetary,R,F,M,segment,contactable,opt_in_email,opt_in_push,source,dept
B01407,57,1,98.6,1,1,4,Gros paniers,False,True,False,Tournée ORBITE,69
B01408,57,1,68.0,1,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01409,57,1,136.0,1,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01410,57,1,68.0,1,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,59
B01411,13,3,135.5,4,3,4,Multi-dates,False,False,False,Tournée ORBITE,75
B01412,57,1,34.0,1,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01413,57,1,68.0,1,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01414,54,2,98.0,2,2,4,Multi-dates,False,True,False,Tournée ORBITE,67
B01415,57,1,98.6,1,1,4,Gros paniers,False,False,True,Tournée ORBITE,34
B01416,57,1,68.0,1,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01417,57,1,68.0,1,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01418,57,1,34.0,1,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01419,5,3,206.0,4,3,4,Multi-dates,False,True,True,Tournée ORBITE,75
B01420,57,1,29.92,1,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01421,53,2,94.0,2,2,4,Multi-dates,False,False,False,Tournée ORBITE,75
B01422,57,1,68.0,1,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B01423,57,1,29.92,1,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01424,29,2,128.0,3,2,4,Multi-dates,False,False,True,Tournée ORBITE,44
B01425,57,1,34.0,1,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01426,57,1,34.0,1,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01427,57,1,68.0,1,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01428,57,1,34.0,1,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01429,49,2,109.84,2,2,4,Multi-dates,False,False,False,Tournée ORBITE,69
B01430,57,1,59.84,1,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01431,57,1,68.0,1,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01432,56,1,68.0,1,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01433,56,1,68.0,1,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01434,56,1,68.0,1,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01435,56,1,68.0,1,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01436,33,2,124.0,3,2,4,Multi-dates,False,False,False,Tournée ORBITE,75
B01437,0,2,136.0,4,2,4,Gros paniers,False,True,True,Tournée ORBITE,75
B01438,10,2,102.0,4,2,4,Gros paniers,False,False,False,Tournée ORBITE,75
B01439,56,1,102.0,1,1,4,Gros paniers,True,True,False,Tournée ORBITE,75
B01440,56,1,68.0,1,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01441,56,1,89.76,1,1,4,Gros paniers,False,False,False,Tournée ORBITE,75
B01442,56,1,68.0,1,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
B01443,56,1,68.0,1,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B01444,56,1,68.0,1,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01445,55,1,68.0,2,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01446,55,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01447,6,2,152.6,4,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01448,52,2,136.0,2,2,4,Gros paniers,True,True,True,Tournée ORBITE,75
B01449,55,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01450,55,1,68.0,2,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01451,55,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01452,55,2,119.84,2,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01453,55,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01454,55,1,68.0,2,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01455,55,1,34.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01456,55,1,98.6,2,1,4,Gros paniers,False,False,False,Tournée ORBITE,75
B01457,55,1,34.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01458,55,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01459,54,1,68.0,2,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01460,54,1,68.0,2,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,44
B01461,8,2,152.6,4,2,4,Multi-dates,False,False,False,Tournée ORBITE,75
B01462,54,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01463,54,1,49.3,2,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01464,54,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01465,54,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01466,54,1,68.0,2,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01467,50,2,122.0,2,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01468,54,1,68.0,2,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01469,54,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01470,54,1,68.0,2,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,44
B01471,54,1,68.0,2,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B01472,54,1,98.6,2,1,4,Gros paniers,False,True,False,Tournée ORBITE,31
B01473,54,1,68.0,2,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01474,53,1,98.6,2,1,4,Gros paniers,False,False,False,Tournée ORBITE,75
B01475,53,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01476,53,1,102.0,2,1,4,Gros paniers,False,False,True,Tournée ORBITE,75
B01477,53,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,35
B01478,53,2,86.8,2,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01479,53,1,34.0,2,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01480,53,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B01481,53,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B01482,53,1,102.0,2,1,4,Gros paniers,False,False,True,Tournée ORBITE,75
B01483,53,1,102.0,2,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01484,53,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01485,53,1,68.0,2,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,44
B01486,52,1,34.0,2,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01487,7,2,105.3,4,2,4,Multi-dates,False,False,True,Tournée ORBITE,75
B01488,52,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01489,52,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01490,52,1,29.92,2,1,1,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01491,52,1,98.6,2,1,4,Gros paniers,False,False,False,Tournée ORBITE,75
B01492,52,2,164.0,2,2,4,Multi-dates,False,True,False,Tournée ORBITE,75
B01493,52,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01494,25,2,96.0,4,2,4,Multi-dates,False,True,True,Tournée ORBITE,75
B01495,52,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01496,52,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01497,52,1,68.0,2,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01498,51,2,90.0,2,2,4,Multi-dates,False,True,False,Tournée ORBITE,75
B01499,51,1,34.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01500,51,1,98.6,2,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01501,51,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B01502,50,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01503,50,1,68.0,2,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,34
B01504,50,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01505,50,1,68.0,2,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01506,50,1,147.9,2,1,4,Gros paniers,True,True,False,Tournée ORBITE,75
B01507,50,2,81.52000000000001,2,2,4,Multi-dates,False,True,False,Tournée ORBITE,75
B01508,50,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01509,50,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01510,49,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01511,23,2,128.0,4,2,4,Multi-dates,False,False,False,Tournée ORBITE,75
B01512,49,1,34.0,2,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01513,49,1,68.0,2,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01514,49,1,98.6,2,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01515,49,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01516,49,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01517,49,2,124.0,2,2,4,Multi-dates,False,True,False,Tournée ORBITE,BE
B01518,49,1,34.0,2,1,1,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
B01519,49,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B01520,49,1,59.84,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01521,49,1,98.6,2,1,4,Gros paniers,True,True,False,Tournée ORBITE,75
B01522,49,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01523,48,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01524,48,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01525,48,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01526,10,2,129.0,4,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01527,47,1,59.84,2,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,44
B01528,47,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,31
B01529,47,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,44
B01530,43,2,136.0,3,2,4,Gros paniers,True,True,False,Tournée ORBITE,75
B01531,47,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01532,47,1,34.0,2,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01533,47,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01534,47,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01535,47,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01536,47,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01537,47,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01538,46,1,34.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01539,46,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01540,46,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01541,46,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01542,46,1,68.0,2,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01543,46,1,102.0,2,1,4,Gros paniers,True,True,False,Tournée ORBITE,75
B01544,40,2,96.0,3,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01545,45,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B01546,45,2,104.25,2,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01547,45,2,96.0,2,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01548,45,1,68.0,2,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,59
B01549,44,1,98.6,2,1,4,Gros paniers,False,True,False,Tournée ORBITE,34
B01550,44,1,68.0,2,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
B01551,44,1,68.0,2,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01552,44,1,34.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01553,44,1,68.0,2,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01554,43,1,68.0,3,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,67
B01555,43,1,68.0,3,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,59
B01556,43,1,34.0,3,1,1,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01557,43,1,34.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,31
B01558,7,2,166.0,4,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01559,35,2,119.03999999999999,3,2,4,Multi-dates,False,False,False,Tournée ORBITE,75
B01560,42,1,68.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B01561,42,1,34.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01562,42,1,68.0,3,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01563,42,1,34.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01564,42,1,102.0,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,75
B01565,41,1,102.0,3,1,4,Gros paniers,True,True,False,Tournée ORBITE,75
B01566,41,1,29.92,3,1,1,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
B01567,41,2,61.0,3,2,3,Multi-dates,False,True,True,Tournée ORBITE,75
B01568,41,1,68.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01569,40,1,34.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01570,40,1,34.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01571,40,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01572,40,1,102.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01573,40,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01574,39,1,34.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01575,38,1,68.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01576,38,1,68.0,3,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
B01577,38,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01578,38,2,124.0,3,2,4,Multi-dates,False,True,False,Tournée ORBITE,75
B01579,38,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01580,16,3,150.0,4,3,4,Multi-dates,False,False,False,Tournée ORBITE,75
B01581,37,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01582,37,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01583,15,2,96.0,4,2,4,Multi-dates,False,False,False,Tournée ORBITE,75
B01584,3,2,146.0,4,2,4,Multi-dates,True,True,True,Tournée ORBITE,75
B01585,36,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01586,17,2,68.0,4,2,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B01587,36,2,156.0,3,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01588,36,1,49.3,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B01589,36,1,98.6,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01590,36,1,34.0,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B01591,36,1,34.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01592,35,1,34.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01593,35,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01594,35,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01595,35,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,59
B01596,35,1,34.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01597,34,1,102.0,3,1,4,Gros paniers,False,True,True,Tournée ORBITE,75
B01598,34,1,102.0,3,1,4,Gros paniers,True,True,False,Tournée ORBITE,75
B01599,11,2,149.2,4,2,4,Multi-dates,False,False,False,Tournée ORBITE,75
B01600,34,1,68.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01601,34,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01602,33,1,34.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01603,33,1,68.0,3,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
B01604,33,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01605,33,1,68.0,3,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B01606,33,1,68.0,3,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01607,32,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,13
B01608,32,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01609,32,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,35
B01610,32,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01611,32,1,102.0,3,1,4,Gros paniers,True,True,False,Tournée ORBITE,75
B01612,32,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01613,31,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,67
B01614,31,1,34.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01615,31,2,128.0,3,2,4,Multi-dates,True,True,True,Tournée ORBITE,69
B01616,30,1,68.0,3,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01617,30,2,96.0,3,2,4,Multi-dates,True,True,True,Tournée ORBITE,75
B01618,30,1,68.0,3,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01619,30,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01620,30,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01621,29,1,49.3,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B01622,29,1,68.0,3,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01623,29,1,102.0,3,1,4,Gros paniers,False,True,True,Tournée ORBITE,75
B01624,29,1,68.0,3,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01625,29,1,34.0,3,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01626,28,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B01627,28,1,68.0,3,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01628,28,1,102.0,3,1,4,Gros paniers,False,False,True,Tournée ORBITE,75
B01629,28,1,34.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01630,27,1,68.0,3,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01631,27,2,122.0,3,2,4,Multi-dates,False,True,True,Tournée ORBITE,69
B01632,27,1,68.0,3,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01633,27,1,102.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01634,26,1,59.84,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01635,26,1,68.0,4,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01636,26,1,68.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B01637,26,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01638,24,4,278.6,4,4,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01639,25,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,35
B01640,25,1,34.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01641,24,3,182.0,4,3,4,Multi-dates,True,True,False,Tournée ORBITE,75
B01642,24,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01643,24,1,34.0,4,1,1,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01644,24,1,68.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01645,23,1,68.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01646,23,2,98.0,4,2,4,Multi-dates,False,False,False,Tournée ORBITE,35
B01647,23,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01648,23,1,34.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01649,23,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01650,5,2,136.0,4,2,4,Gros paniers,False,True,False,Tournée ORBITE,31
B01651,23,1,102.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01652,22,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01653,22,1,68.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01654,22,1,147.9,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01655,22,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01656,22,1,68.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01657,21,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,31
B01658,21,1,34.0,4,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01659,21,1,98.6,4,1,4,Gros paniers,False,False,False,Tournée ORBITE,75
B01660,21,1,68.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01661,21,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01662,21,1,68.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,67
B01663,21,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01664,21,1,34.0,4,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01665,20,1,34.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,59
B01666,20,1,68.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01667,20,1,68.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01668,20,1,68.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01669,20,1,34.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01670,20,1,102.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01671,20,1,98.6,4,1,4,Gros paniers,True,True,True,Tournée ORBITE,75
B01672,19,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01673,19,1,34.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01674,19,1,34.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01675,19,1,68.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01676,19,2,128.0,4,2,4,Multi-dates,False,True,False,Tournée ORBITE,75
B01677,18,1,102.0,4,1,4,Gros paniers,False,False,False,Tournée ORBITE,75
B01678,18,1,68.0,4,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01679,18,1,34.0,4,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01680,18,1,34.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B01681,18,1,68.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B01682,18,1,34.0,4,1,1,Nouveaux acheteurs,True,True,True,Tournée ORBITE,75
B01683,17,1,34.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,44
B01684,17,1,34.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01685,17,1,102.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01686,17,1,68.0,4,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
B01687,17,1,68.0,4,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
B01688,2,2,170.0,4,2,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01689,16,1,68.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B01690,16,2,98.0,4,2,4,Multi-dates,False,True,True,Tournée ORBITE,75
B01691,16,1,68.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01692,16,1,98.6,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,75
B01693,15,1,34.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,67
B01694,15,1,68.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B01695,15,1,34.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B01696,15,4,272.0,4,4,4,Multi-dates,True,True,True,Tournée ORBITE,75
B01697,15,1,68.0,4,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,75
